id,title,date4,time3,author,counts,sometext,category,date2
37,"Новый процессор Intel Core i9-9900KS сможет держать частоту 5,0 ГГц при загрузке всех восьми ядер",2019-05-26,Обновлено: 27.05.2019 в 07:33,Владимир Скрипин,17,"Intel не была бы собой, если бы не подготовила к выставке Computex, которая официально стартует 28 мая нечто поистине «гиковское». Так что встречайте новый высокопроизводительный процессор Core i9-9900KS.…","
Новости
",09:36 PM 26/05/2019
36,"Китайский художник Гуо О Донг продает на аукционе ноутбук, зараженный шестью самыми опасными вирусами. Всего $1,2 млн",2019-05-26,Обновлено: 26.05.2019 в 21:39,Кирилл Иртлач,77,"Китайский художник Гуо О Донг выставил на аукцион свою новую работу — Persistence of Chaos,  представляющую собой зараженный шестью «самыми опасными» компьютерными вирусами ноутбук Samsung NC10-14GB с…","
Блоги
",09:59 PM 26/05/2019
43,Observation: человеко-машинный интерфейс,2019-05-26,Обновлено: 26.05.2019 в 17:03,Олег Данилов,8,"Предыдущий проект студии No Code, хоррор/адвенчура Stories Untold, явно навеянная сериалом Stranger Things и классической The Twilight Zone, вызвала противоречивую реакцию публики – кто-то остался в восторге от…","
Обзоры
",10:59 AM 26/05/2019
42,Рецензия на фильм «Брайтбьорн» / Brightburn,2019-05-26,Обновлено: 26.05.2019 в 11:22,Анастасия Сохач,19,"Фильм «Брайтбьорн» (Brightburn), продюсером которого выступил Джеймс Ганн, смешивает воедино несколько жанров. Из истории о том, как Супермен рос в обычной семье на Земле, лента создает новую…","
Обзоры
",11:30 AM 26/05/2019
41,"«Полеты станут дешевле, чем поездки на автомобиле»: сервис BlackBird обзаведется электросамолетами",2019-05-26,Обновлено: 26.05.2019 в 12:48,Кирилл Иртлач,81,"Сервис BlackBird, прозванный «Uber для самолетов», позволяющий заказать полет на легком самолете посредством мобильного приложения, заключил договор с американской авиастроительной…","
Блоги
",11:50 AM 26/05/2019
40,Рецензия на сериал Dead to Me / «Мёртв для меня»,2019-05-26,Обновлено: 26.05.2019 в 11:22,Олег Данилов,11,"Сериал Dead to Me от Netflix – уже третья за последнее время черная комедия, рассказывающая о людях, тяжело переживающих смерть супруга. Вот только похож он скорей не на недавние After Life и The Kominsky Method, а…","
Обзоры
",12:30 PM 26/05/2019
39,Рецензия на фильм «Ричард говорит «Прощай»» / The Professor,2019-05-26,Обновлено: 26.05.2019 в 17:15,Анастасия Сохач,35,"Фильм «Ричард говорит «Прощай»» – это драма с комедийным подходом к вопросу о смерти. В ней Джонни Депп играет профессора, который пытается разрушить себя быстрее, чем это сделает за…","
Обзоры
",05:15 PM 26/05/2019
38,10-нм процессоры Intel Ice Lake-U с новым GPU Gen11 неплохо справляются с современными играми в разрешении 1080p,2019-05-26,Обновлено: 26.05.2019 в 21:13,Игорь Мозуль,32,"В декабре прошлого года Intel пообещала, что её будущие 10-нм мобильные процессоры получат интегрированное графическое ядро с вычислительной мощностью более чем 1 терафлопс. В преддверии своей…","
Новости
",09:13 PM 26/05/2019
47,CD Projekt RED: львиная доля всех проданных копий The Witcher 3 пришлась на PC,2019-05-25,Обновлено: 25.05.2019 в 12:03,Кирилл Иртлач,111,"CD Projekt RED опубликовала финансовый отчет за первый квартал 2019 года, согласно которому 44,5% продаж The Witcher 3 за все время с момента релиза пришлись на PC. На PS4 пришлось 39,5% продаж, в то время как на Xbox…","
Блоги
",11:00 AM 25/05/2019
45,"Итальянские инженеры разработали четвероногого робота HyQReal, которому под силу отбуксировать самолет",2019-05-25,Обновлено: 25.05.2019 в 11:01,Кирилл Иртлач,33,"Разработчики из Итальянского технологического института на конференции ICRA 2019 представили четырехногого робота HyQReal с гидравлическим приводом конечностей. Как сообщается, гидравлический…","
Блоги
",03:23 PM 25/05/2019
48,Titan Quest: Atlantis – нестареющая классика,2019-05-25,Обновлено: 25.05.2019 в 21:08,Олег Данилов,39,"Полтора года назад нас несказанно удивил и обрадовал неожиданный релиз DLC Ragnarök к вышедшей еще в 2006 г. action/RPG Titan Quest. Что ж, классика, похоже, не устареет никогда, встречайте еще одно дополнение к…","
Обзоры
",11:00 AM 25/05/2019
49,Рецензия на фильм Aladdin / «Аладдин»,2019-05-25,Обновлено: 25.05.2019 в 10:02,Олег Данилов,125,"Киноадаптация классического диснеевского мультфильма Aladdin (1992) вызвала ожесточенные споры еще до своего выхода в свет. Фильм Гая Ричи заочно ругали за плохие спецэффекты, слишком синего…","
Обзоры
",10:02 AM 25/05/2019
46,Американские инженеры разработали индивидуальный нательный «термостат»,2019-05-25,Обновлено: 25.05.2019 в 19:20,Кирилл Иртлач,43,"Терморегуляция существенно влияет как на комфорт и здоровье человека, так и на энергопотребление того или иного здания и даже целого региона. Сегодня на рынке представлено множество…","
Блоги
",12:48 PM 25/05/2019
